358,6.4,1995,http://ia.media-imdb.com/images/M/MV5BMTI1NDEwMDg4Ml5BMl5BanBnXkFtZTcwMzY4MTgxMQ@@._V1._SX100_SY140_.jpg,John Singleton,Omar Epps|Kristy Swanson|Michael Rapaport|Jennifer Connelly|Ice Cube
360,5.2,1994,http://ia.media-imdb.com/images/M/MV5BMTI4MTIxODc0OF5BMl5BanBnXkFtZTcwMjY3OTEyMQ@@._V1._SX96_SY140_.jpg,Charles Shyer,Nick Nolte|Julia Roberts|Saul Rubinek|James Rebhorn|Robert Loggia
361,6.3,1994,http://ia.media-imdb.com/images/M/MV5BMTM4NzUyMjMwMF5BMl5BanBnXkFtZTYwODEwMzc5._V1._SX93_SY140_.jpg,Andrew Bergman,Nicolas Cage|Bridget Fonda|Rosie Perez|Wendell Pierce|Isaac Hayes
362,6.0,1994,http://ia.media-imdb.com/images/M/MV5BMTQ1MDQxNjcxNV5BMl5BanBnXkFtZTcwMTEwOTEzMQ@@._V1._SX99_SY140_.jpg,Stephen Sommers,Jason Scott Lee|Cary Elwes|Lena Headey|Sam Neill|John Cleese
363,8.1,1993,http://ia.media-imdb.com/images/M/MV5BNzQ0OTM1NjQ2M15BMl5BanBnXkFtZTYwMzkwNTE5._V1._SX100_SY135_.jpg,Ray Müller,Leni Riefenstahl|Marlene Dietrich|Walter Frentz|Joseph Goebbels|Rudolf Hess
364,8.5,1994,http://ia.media-imdb.com/images/M/MV5BMjEyMzgwNTUzMl5BMl5BanBnXkFtZTcwNTMxMzM3Ng@@._V1._SX100_SY129_.jpg,Roger Allers|Rob Minkoff,Jonathan Taylor Thomas|Matthew Broderick|James Earl Jones|Jeremy Irons|Moira Kelly
365,6.0,1993,http://ia.media-imdb.com/images/M/MV5BMTM1NzQ4MDY0NV5BMl5BanBnXkFtZTcwOTg4MTgyMQ@@._V1._SX96_SY140_.jpg,Bernardo Bertolucci,Keanu Reeves|Ruocheng Ying|Chris Isaak|Alex Wiesendanger|Raju Lal
366,6.4,1994,http://ia.media-imdb.com/images/M/MV5BMTcwODQyNzI0M15BMl5BanBnXkFtZTcwNzk1OTIyMQ@@._V1._SX100_SY136_.jpg,Wes Craven,Jeff Bryan Davis|Heather Langenkamp|Miko Hughes|Matt Winston|Rob LaBelle
367,6.8,1994,http://ia.media-imdb.com/images/M/MV5BMjM3NDI5OTA5Nl5BMl5BanBnXkFtZTgwNzE4ODYxMTE@._V1._SX94_SY140_.jpg,Chuck Russell,Jim Carrey|Peter Riegert|Peter Greene|Amy Yasbeck|Richard Jeni
368,7.0,1994,http://ia.media-imdb.com/images/M/MV5BMTE5OTQzMzU3Nl5BMl5BanBnXkFtZTcwNTA3MTMyMQ@@._V1._SX100_SY135_.jpg,Richard Donner,Mel Gibson|Jodie Foster|James Garner|Graham Greene|Alfred Molina
369,6.4,1994,http://ia.media-imdb.com/images/M/MV5BMTA1NzUxMzQ1MDheQTJeQWpwZ15BbWU3MDY3NzA0MzE@._V1._SX99_SY140_.jpg,Alan Rudolph,Jennifer Jason Leigh|Campbell Scott|Matthew Broderick|Peter Gallagher|Jennifer Beals
370,6.4,1994,http://ia.media-imdb.com/images/M/MV5BMTMzNzEwODQzN15BMl5BanBnXkFtZTcwNTgwMzcxMQ@@._V1._SX99_SY140_.jpg,Peter Segal,Leslie Nielsen|Priscilla Presley|George Kennedy|O.J. Simpson|Fred Ward
371,6.5,1994,http://ia.media-imdb.com/images/M/MV5BODE5NjI3NjM3N15BMl5BanBnXkFtZTcwNzYwMTgyMQ@@._V1._SX100_SY140_.jpg,Ron Howard,Michael Keaton|Robert Duvall|Glenn Close|Marisa Tomei|Randy Quaid
372,6.6,1994,http://ia.media-imdb.com/images/M/MV5BMTU3ODgzNDk4N15BMl5BanBnXkFtZTYwOTMxMTE5._V1._SX95_SY140_.jpg,Ben Stiller,Winona Ryder|Ethan Hawke|Janeane Garofalo|Steve Zahn|Ben Stiller
373,7.0,1993,http://ia.media-imdb.com/images/M/MV5BMTk0Mjg4OTc3OF5BMl5BanBnXkFtZTYwNzgzOTg5._V1._SX95_SY140_.jpg,John Dahl,Nicolas Cage|Dennis Hopper|Lara Flynn Boyle|J.T. Walsh|Timothy Carhart
374,5.2,1994,http://ia.media-imdb.com/images/M/MV5BMTkzMzAzOTgwMV5BMl5BanBnXkFtZTYwMzQ0MDA5._V1._SX87_SY140_.jpg,Donald Petrie,Macaulay Culkin|John Larroquette|Edward Herrmann|Christine Ebersole|Jonathan Hyde
375,6.4,1994,http://ia.media-imdb.com/images/M/MV5BMTg1MTMwMzk5Nl5BMl5BanBnXkFtZTcwMTE5MzUyMQ@@._V1._SX100_SY140_.jpg,Robert Allan Ackerman,Susan Sarandon|Nick Stahl|Sam Shepard|Marcia Gay Harden|Robert Sean Leonard
376,6.3,1994,http://ia.media-imdb.com/images/M/MV5BMTgzNzA1NTk4N15BMl5BanBnXkFtZTcwNTI2MzkxMQ@@._V1._SX99_SY140_.jpg,Curtis Hanson,Meryl Streep|Joseph Mazzello|Stephanie Sawyer|David Strathairn|Elizabeth Hoffman
377,7.2,1994,http://ia.media-imdb.com/images/M/MV5BNzczNDQyMTc2MF5BMl5BanBnXkFtZTgwNjI2NzQxMTE@._V1._SX95_SY140_.jpg,Jan de Bont,Keanu Reeves|Dennis Hopper|Sandra Bullock|Joe Morton|Jeff Daniels
378,5.7,1994,http://ia.media-imdb.com/images/M/MV5BMjA1NTIzMDY1Ml5BMl5BanBnXkFtZTcwMTUxOTQyMQ@@._V1._SX97_SY140_.jpg,Ron Underwood,Michael Keaton|Geena Davis|Christopher Reeve|Bonnie Bedelia|Ernie Hudson
379,5.8,1994,http://ia.media-imdb.com/images/M/MV5BMTM2OTg2MDY5M15BMl5BanBnXkFtZTcwNTIwOTM4OA@@._V1._SX90_SY140_.jpg,Peter Hyams,Jean-Claude Van Damme|Mia Sara|Ron Silver|Bruce McGill|Gloria Reuben
380,7.2,1994,http://ia.media-imdb.com/images/M/MV5BMTM4OTIzNjcxM15BMl5BanBnXkFtZTcwMjc2MzE2MQ@@._V1._SX97_SY140_.jpg,James Cameron,Arnold Schwarzenegger|Jamie Lee Curtis|Tom Arnold|Bill Paxton|Tia Carrere
381,6.5,1994,http://ia.media-imdb.com/images/M/MV5BMTU0NzIyMzQyMV5BMl5BanBnXkFtZTcwNzExNTIyMQ@@._V1._SX100_SY140_.jpg,Luis Mandoki,Andy Garcia|Meg Ryan|Ellen Burstyn|Tina Majorino|Mae Whitman
382,6.2,1994,http://ia.media-imdb.com/images/M/MV5BMjIwMTgwNzU2N15BMl5BanBnXkFtZTgwMjEyNjQxMTE@._V1._SX93_SY140_.jpg,Mike Nichols,Jack Nicholson|Michelle Pfeiffer|James Spader|Kate Nelligan|Richard Jenkins
383,6.6,1994,http://ia.media-imdb.com/images/M/MV5BMTIxOTAzNDkyNF5BMl5BanBnXkFtZTcwMzA3NDE2MQ@@._V1._SX99_SY140_.jpg,Lawrence Kasdan,Kevin Costner|Dennis Quaid|Gene Hackman|David Andrews|Linden Ashby
384,5.4,1995,http://ia.media-imdb.com/images/M/MV5BMjE3MjIyODk5N15BMl5BanBnXkFtZTcwMjQyNTQyMQ@@._V1._SX98_SY140_.jpg,Damian Harris,Ellen Barkin|Laurence Fishburne|Frank Langella|Michael Beach|Gia Carides
386,5.9,1994,http://ia.media-imdb.com/images/M/MV5BMTU4MTk0NjU3N15BMl5BanBnXkFtZTcwMzQxMTE3NA@@._V1._SX96_SY140_.jpg,Jefery Levy,Stephen Dorff|Reese Witherspoon|Jake Busey|Joey Lauren Adams|Pamela Gidley
387,5.7,1994,http://ia.media-imdb.com/images/M/MV5BMTk4Mzk0NDU2OF5BMl5BanBnXkFtZTcwODM5NjUyMQ@@._V1._SX98_SY140_.jpg,Keenen Ivory Wayans,Keenen Ivory Wayans|Charles S. Dutton|Jada Pinkett Smith|Salli Richardson-Whitfield|Andrew Divoff
388,7.2,1994,http://ia.media-imdb.com/images/M/MV5BMTM0ODA1MzEwM15BMl5BanBnXkFtZTcwNjQ3ODYxMQ@@._V1._SX100_SY134_.jpg,Robert Lee King|Raoul O'Connell|Brian Sloan,James Andrews|Mary Beth Aylesworth|Mike Barbour|Steve Bilich|Wendy Brokaw
389,6.9,1994,http://ia.media-imdb.com/images/M/MV5BMTM1NTEyNjQ3MF5BMl5BanBnXkFtZTcwMzg4NTYxMQ@@._V1._SX78_SY140_.jpg,Yves Angelo,Gérard Depardieu|Fanny Ardant|Fabrice Luchini|André Dussollier|Daniel Prévost
390,6.8,1965,http://ia.media-imdb.com/images/M/MV5BMTgyMzI5NjA1OF5BMl5BanBnXkFtZTYwMjQyMjg5._V1._SX91_SY140_.jpg,Russ Meyer,Tura Satana|Haji|Lori Williams|Ray Barlow|Sue Bernard
391,6.6,1994,http://ia.media-imdb.com/images/M/MV5BMTgzMjQ1MjIwM15BMl5BanBnXkFtZTcwODIzOTkyMQ@@._V1._SX93_SY140_.jpg,Doug McHenry,Allen Payne|Jada Pinkett Smith|Bokeem Woodbine|Anthony 'Treach' Criss|Eddie Griffin
392,7.4,1993,http://ia.media-imdb.com/images/M/MV5BMTk1NTQ4NjM4NV5BMl5BanBnXkFtZTcwNjEzMzkxMQ@@._V1._SX98_SY140_.jpg,Dave Borthwick,Nick Upton|Deborah Collard|Frank Passingham|John D. Schofield|Mike Gifford
393,3.7,1994,http://ia.media-imdb.com/images/M/MV5BMjE2ODY0NDMyOV5BMl5BanBnXkFtZTcwNDQ4NDAzMQ@@._V1._SX97_SY140_.jpg,Steven E. de Souza,Jean-Claude Van Damme|Raul Julia|Ming-Na Wen|Damian Chapa|Kylie Minogue
394,6.8,1995,http://ia.media-imdb.com/images/M/MV5BMTk5NDM3OTE0OV5BMl5BanBnXkFtZTYwNTkwMjQ5._V1._SX76_SY140_.jpg,Wallace Wolodarsky,Jason Priestley|Kimberly Williams-Paisley|Peter Riegert|Robert Loggia|Jay Kogen
403,7.3,1995,,Roberto Sneider,Damián Alcázar|José Carlos Ruiz|Pedro Armendáriz Jr.|Dolores Heredia|Margarita Isabel
404,7.2,1994,http://ia.media-imdb.com/images/M/MV5BNDA2MTYyNDE4NV5BMl5BanBnXkFtZTcwOTY5ODA3NA@@._V1._SX100_SY136_.jpg,Jefri Aalmuhammed|Jack Baxter,Peter Ducrow|Roscoe Lee Browne|John Henrik Clarke|Louis Farrakhan|James Fox
405,4.3,1994,http://ia.media-imdb.com/images/M/MV5BMTI1NTQ0MDE2Ml5BMl5BanBnXkFtZTcwMzk0MDU1MQ@@._V1._SX99_SY140_.jpg,Andrew Morahan,Christopher Lambert|Mario Van Peebles|Deborah Kara Unger|Mako|Raoul Trujillo
407,7.2,1994,http://ia.media-imdb.com/images/M/MV5BMTc0MzkxOTYxNl5BMl5BanBnXkFtZTcwODY2MzYxMQ@@._V1._SX100_SY136_.jpg,John Carpenter,Sam Neill|Julie Carmen|Jürgen Prochnow|David Warner|John Glover
408,6.5,1994,http://ia.media-imdb.com/images/M/MV5BMzE4MjczOTc2MF5BMl5BanBnXkFtZTcwNDMxNTYyMQ@@._V1._SX100_SY140_.jpg,John G. Avildsen,James Rebhorn|Cameron Finley|Carrie Snodgress|Dustin Mayfield|Clyde Frost
410,6.6,1993,http://ia.media-imdb.com/images/M/MV5BMTIwMTQ4MDA0MV5BMl5BanBnXkFtZTcwMDg3NTEyMQ@@._V1._SX99_SY140_.jpg,Barry Sonnenfeld,Anjelica Huston|Raul Julia|Christopher Lloyd|Joan Cusack|Christina Ricci
412,7.2,1993,http://ia.media-imdb.com/images/M/MV5BMTQ5NTQ4NjkyMF5BMl5BanBnXkFtZTYwNzM5MDg4._V1._SX96_SY140_.jpg,Martin Scorsese,Daniel Day-Lewis|Michelle Pfeiffer|Winona Ryder|Linda Faye Farkas|Michael Rees Davis
413,6.0,1994,http://ia.media-imdb.com/images/M/MV5BMjEyMDkwMjE5Ml5BMl5BanBnXkFtZTcwMTU4MDAyMQ@@._V1._SX99_SY140_.jpg,Michael Lehmann,Brendan Fraser|Steve Buscemi|Adam Sandler|Chris Farley|Michael McKean
414,5.4,1994,http://ia.media-imdb.com/images/M/MV5BMTg2NzE0MDI0MF5BMl5BanBnXkFtZTcwOTUyNTUyMQ@@._V1._SX99_SY140_.jpg,Paul Michael Glaser,Kevin Bacon|Charles Gitonga Maina|Yolanda Vazquez|Winston Ntshona|Mabutho 'Kid' Sithole
415,5.4,1993,http://ia.media-imdb.com/images/M/MV5BMTg3MzEzNzMwNl5BMl5BanBnXkFtZTcwNTI5MjIyMQ@@._V1._SX98_SY140_.jpg,John Badham,Richard Dreyfuss|Emilio Estevez|Rosie O'Donnell|Dennis Farina|Marcia Strassman
416,5.0,1994,http://ia.media-imdb.com/images/M/MV5BOTE4ODIwMzU0MF5BMl5BanBnXkFtZTcwNjgyOTcyMQ@@._V1._SX98_SY140_.jpg,Jonathan Kaplan,Madeleine Stowe|Mary Stuart Masterson|Andie MacDowell|Drew Barrymore|James Russo
417,7.0,1994,http://ia.media-imdb.com/images/M/MV5BMTI0MTkxODI1N15BMl5BanBnXkFtZTcwODU3ODgxMQ@@._V1._SX98_SY140_.jpg,Whit Stillman,Taylor Nichols|Chris Eigeman|Tushka Bergen|Mira Sorvino|Pep Munné
418,5.3,1994,http://ia.media-imdb.com/images/M/MV5BMTY1NDkxMzU1Nl5BMl5BanBnXkFtZTcwOTQ0MDEyMQ@@._V1._SX82_SY140_.jpg,Bill Forsyth,Robin Williams|Kelly Hunter|Maudie Johnson|Maxwell R. Johnson II|Robert Carlyle
419,4.8,1993,http://ia.media-imdb.com/images/M/MV5BNDI0MjA4NzQwMF5BMl5BanBnXkFtZTcwODY4MTcyMQ@@._V1._SX98_SY140_.jpg,Penelope Spheeris,Jim Varney|Diedrich Bader|Erika Eleniak|Cloris Leachman|Lily Tomlin
420,5.5,1994,http://ia.media-imdb.com/images/M/MV5BMTM1NTEyODU1OF5BMl5BanBnXkFtZTcwMTQ2MzEyMQ@@._V1._SX76_SY140_.jpg,John Landis,Eddie Murphy|Jon Tenney|Joey Travolta|Eugene Collier|Jimmy Ortega
421,6.6,1994,http://ia.media-imdb.com/images/M/MV5BMjEwNTc3NzI4NF5BMl5BanBnXkFtZTcwOTk3MDcyMQ@@._V1._SX100_SY135_.jpg,Caroline Thompson,Docs Keepin Time|Alan Cumming|Sean Bean|David Thewlis|Jim Carter
422,6.1,1994,http://ia.media-imdb.com/images/M/MV5BMjA3ODMwMjk1OF5BMl5BanBnXkFtZTcwNzQ1MjkxMQ@@._V1._SX98_SY140_.jpg,Michael Apted,Madeleine Stowe|Aidan Quinn|James Remar|Peter Friedman|Bruce A. Young
423,6.1,1994,http://ia.media-imdb.com/images/M/MV5BMTUxMzU1Njg4NF5BMl5BanBnXkFtZTcwODg1MzQyMQ@@._V1._SX97_SY140_.jpg,Stephen Hopkins,Jeff Bridges|Tommy Lee Jones|Suzy Amis|Lloyd Bridges|Forest Whitaker
424,6.0,1994,http://ia.media-imdb.com/images/M/MV5BMTMwMzI3MDk0MV5BMl5BanBnXkFtZTcwMzMxMzgyMQ@@._V1._SX99_SY140_.jpg,William Friedkin,Nick Nolte|Mary McDonnell|J.T. Walsh|Ed O'Neill|Alfre Woodard
425,6.4,1994,http://ia.media-imdb.com/images/M/MV5BNTQ1NTA3MTU5Ml5BMl5BanBnXkFtZTcwMzc3NDcyNA@@._V1._SX93_SY140_.jpg,Tony Richardson,Jessica Lange|Tommy Lee Jones|Powers Boothe|Carrie Snodgress|Amy Locane
426,5.9,1993,http://ia.media-imdb.com/images/M/MV5BMTIwNDIyMDYyM15BMl5BanBnXkFtZTYwNjE4MDU5._V1._SX98_SY140_.jpg,Abel Ferrara,Terry Kinney|Meg Tilly|Gabrielle Anwar|Reilly Murphy|Billy Wirth
427,4.5,1993,http://ia.media-imdb.com/images/M/MV5BMTUzNjAzNjEzNV5BMl5BanBnXkFtZTYwMzg0OTg4._V1._SX97_SY140_.jpg,Jennifer Chambers Lynch,Julian Sands|Sherilyn Fenn|Bill Paxton|Kurtwood Smith|Art Garfunkel
428,7.8,1993,http://ia.media-imdb.com/images/M/MV5BMTg2MTg5MTY0M15BMl5BanBnXkFtZTgwMjA5MDgxMTE@._V1._SX95_SY140_.jpg,Robert De Niro,Robert De Niro|Chazz Palminteri|Lillo Brancato|Francis Capra|Taral Hicks
429,5.0,1994,http://ia.media-imdb.com/images/M/MV5BMTIwMjk3OTczNF5BMl5BanBnXkFtZTYwNjM4Mjg5._V1._SX94_SY140_.jpg,Adam Resnick,Chris Elliott|Ritch Brinkley|James Gammon|Brian Doyle-Murray|Brion James
431,7.9,1993,http://ia.media-imdb.com/images/M/MV5BMjA2NDA0NTQ1M15BMl5BanBnXkFtZTgwODA5MDgxMTE@._V1._SX94_SY140_.jpg,Brian De Palma,Al Pacino|Sean Penn|Penelope Ann Miller|John Leguizamo|Ingrid Rogers
432,5.4,1994,http://ia.media-imdb.com/images/M/MV5BMTY4MzE1MjA3Nl5BMl5BanBnXkFtZTcwMTU4MDcxMQ@@._V1._SX96_SY140_.jpg,Paul Weiland,Billy Crystal|Daniel Stern|Jon Lovitz|Jack Palance|Patricia Wettig
433,5.6,1994,http://ia.media-imdb.com/images/M/MV5BNjU0NTkwMTQ0OF5BMl5BanBnXkFtZTcwNTYwMTUyMQ@@._V1._SX98_SY140_.jpg,Mick Jackson,Dana Carvey|Valeria Golino|James Earl Jones|Kevin Pollak|Michael Gambon
434,6.3,1993,http://ia.media-imdb.com/images/M/MV5BNzgyMTU2ODc3MF5BMl5BanBnXkFtZTYwNDc2NTQ5._V1._SX95_SY140_.jpg,Renny Harlin,Sylvester Stallone|John Lithgow|Michael Rooker|Janine Turner|Rex Linn
435,5.2,1993,http://ia.media-imdb.com/images/M/MV5BMTM3NDg1MTkzMl5BMl5BanBnXkFtZTcwMjcwMDgyMQ@@._V1._SX97_SY140_.jpg,Steve Barron,Robert Knott|Jonathan Penner|Whip Hubley|Dan Aykroyd|Jane Curtin
436,5.0,1994,http://ia.media-imdb.com/images/M/MV5BMTg2ODc2ODQwNV5BMl5BanBnXkFtZTcwMDg1NjIyMQ@@._V1._SX95_SY140_.jpg,Richard Rush,Bruce Willis|Jane March|Rubén Blades|Lesley Ann Warren|Scott Bakula
437,4.9,1994,http://ia.media-imdb.com/images/M/MV5BMTc5Njg0MjE5OF5BMl5BanBnXkFtZTcwOTE1MjUxMQ@@._V1._SX76_SY140_.jpg,Michael Ritchie,Chevy Chase|Jack Palance|Dianne Wiest|Robert Davi|David Barry Gray
438,5.7,1994,http://ia.media-imdb.com/images/M/MV5BMTY1OTQ2OTY5OV5BMl5BanBnXkFtZTYwMzg3MTk5._V1._SX87_SY140_.jpg,Gregg Champion,Woody Harrelson|Kiefer Sutherland|Dylan McDermott|Ernie Hudson|Cara Buono
439,5.7,1993,http://ia.media-imdb.com/images/M/MV5BOTYyMzA0MTczNF5BMl5BanBnXkFtZTYwMDU0Mzk4._V1._SX88_SY140_.jpg,Abel Ferrara,Harvey Keitel|Madonna|James Russo|Nancy Ferrara|Reilly Murphy
440,6.8,1993,http://ia.media-imdb.com/images/M/MV5BNjY4OTc5NTY0NF5BMl5BanBnXkFtZTcwMDMxMjYyMQ@@._V1._SX100_SY135_.jpg,Ivan Reitman,Kevin Kline|Sigourney Weaver|Frank Langella|Kevin Dunn|Ving Rhames
441,7.7,1993,http://ia.media-imdb.com/images/M/MV5BMTM5MDY5MDQyOV5BMl5BanBnXkFtZTgwMzM3NzMxMDE@._V1._SX94_SY140_.jpg,Richard Linklater,Jason London|Joey Lauren Adams|Milla Jovovich|Shawn Andrews|Rory Cochrane
442,6.6,1993,http://ia.media-imdb.com/images/M/MV5BMTY2MDE1NjQ3MF5BMl5BanBnXkFtZTYwMjI0OTg4._V1._SX100_SY137_.jpg,Marco Brambilla,Sylvester Stallone|Wesley Snipes|Sandra Bullock|Nigel Hawthorne|Benjamin Bratt
443,7.6,1994,http://ia.media-imdb.com/images/M/MV5BMjE1NDQ2MDc0M15BMl5BanBnXkFtZTcwMDc3MzcxMQ@@._V1._SX97_SY140_.jpg,Bruce Brown,Robert 'Wingnut' Weaver|Patrick O'Connell|Robert August|T.J. Barron|Jeff Booth
444,4.2,1993,http://ia.media-imdb.com/images/M/MV5BMTIzMjY3MDY4Ml5BMl5BanBnXkFtZTcwMjY2MzcyMQ@@._V1._SX100_SY127_.jpg,Gus Van Sant,Uma Thurman|Lorraine Bracco|Pat Morita|Angie Dickinson|Keanu Reeves
445,5.6,1993,http://ia.media-imdb.com/images/M/MV5BMTUyNzc2ODU5Nl5BMl5BanBnXkFtZTYwNzAxNDg5._V1._SX96_SY140_.jpg,Carl Reiner,Armand Assante|Sherilyn Fenn|Kate Nelligan|Sean Young|Christopher McDonald
446,8.1,1993,http://ia.media-imdb.com/images/M/MV5BNTYyMDE5MDY5OF5BMl5BanBnXkFtZTcwOTI4MzUyMQ@@._V1._SX98_SY140_.jpg,Kaige Chen,Leslie Cheung|Fengyi Zhang|Li Gong|Qi Lü|Da Ying
447,5.2,1994,http://ia.media-imdb.com/images/M/MV5BMzY3MzMyMjA1MF5BMl5BanBnXkFtZTYwNzg4MjA5._V1._SX97_SY140_.jpg,Donald Petrie,Harley Jane Kozak|Elizabeth McGovern|Bill Pullman|Brad Pitt|Larry Miller
448,7.2,1993,http://ia.media-imdb.com/images/M/MV5BMTI0MTA3Njk0OV5BMl5BanBnXkFtZTcwNzMxMzcxMQ@@._V1._SX98_SY140_.jpg,Peter Weir,Jeff Bridges|Isabella Rossellini|Rosie Perez|Tom Hulce|John Turturro
449,7.2,1993,http://ia.media-imdb.com/images/M/MV5BMTIxOTE5Mzk1M15BMl5BanBnXkFtZTcwNTAzMTAwMQ@@._V1._SX96_SY140_.jpg,Rusty Cundieff,Mark Christopher Lawrence|Larry B. Scott|Rusty Cundieff|Kasi Lemmons|Howie Gold
450,6.7,1994,http://ia.media-imdb.com/images/M/MV5BMTkzMjA3NTk4MF5BMl5BanBnXkFtZTcwNDg3MzIyMQ@@._V1._SX98_SY140_.jpg,Alek Keshishian,Joe Pesci|Brendan Fraser|Moira Kelly|Patrick Dempsey|Josh Hamilton
451,6.2,1993,http://ia.media-imdb.com/images/M/MV5BMjAxMTMxNDgwNl5BMl5BanBnXkFtZTcwODU5MTQyMQ@@._V1._SX99_SY140_.jpg,Steve Kloves,Julia McNeal|Ron Kuhlman|Jerry Swindall|Ryan Bohls|James Caan
452,6.8,1994,http://ia.media-imdb.com/images/M/MV5BMTIwOTA3Nzg4NF5BMl5BanBnXkFtZTcwOTUwMjgyMQ@@._V1._SX100_SY140_.jpg,John Irvin,Mia Farrow|Joan Plowright|Natasha Richardson|Adrian Dunbar|Jim Broadbent
453,6.1,1993,http://ia.media-imdb.com/images/M/MV5BMTU1NTUwNTQwM15BMl5BanBnXkFtZTcwODE4ODcxMQ@@._V1._SX99_SY140_.jpg,Barry Sonnenfeld,Michael J. Fox|Gabrielle Anwar|Anthony Higgins|Michael Tucker|Bob Balaban
454,6.8,1993,http://ia.media-imdb.com/images/M/MV5BMTgxMjM5NDYwM15BMl5BanBnXkFtZTgwODkzMzk5MDE@._V1._SX94_SY140_.jpg,Sydney Pollack,Tom Cruise|Jeanne Tripplehorn|Gene Hackman|Hal Holbrook|Terry Kinney
455,5.8,1993,http://ia.media-imdb.com/images/M/MV5BMTIwNDc5MzAxNV5BMl5BanBnXkFtZTYwOTE2NDE5._V1._SX97_SY140_.jpg,Simon Wincer,Jason James Richter|Lori Petty|Jayne Atkinson|August Schellenberg|Michael Madsen
456,7.7,1994,http://ia.media-imdb.com/images/M/MV5BMTIyNzQ1NjMwOF5BMl5BanBnXkFtZTcwMjM1MDMyMQ@@._V1._SX98_SY140_.jpg,Boaz Yakin,Sean Nelson|Giancarlo Esposito|Samuel L. Jackson|N'Bushe Wright|Ron Brice
457,7.8,1993,http://ia.media-imdb.com/images/M/MV5BMTU2OTkxNDA2OV5BMl5BanBnXkFtZTgwMzg3MjkyMTE@._V1._SX93_SY140_.jpg,Andrew Davis,Harrison Ford|Tommy Lee Jones|Sela Ward|Julianne Moore|Joe Pantoliano
458,6.4,1993,http://ia.media-imdb.com/images/M/MV5BMTc2MDY2NjM1OF5BMl5BanBnXkFtZTYwMDE0NzQ5._V1._SX97_SY140_.jpg,Walter Hill,Jason Patric|Gene Hackman|Robert Duvall|Wes Studi|Matt Damon
459,5.7,1994,http://ia.media-imdb.com/images/M/MV5BMTI0NDE2NzgzOV5BMl5BanBnXkFtZTcwMDg0NjEyMQ@@._V1._SX95_SY140_.jpg,Roger Donaldson,Alec Baldwin|Kim Basinger|Michael Madsen|James Woods|David Morse
460,4.5,1994,http://ia.media-imdb.com/images/M/MV5BMjAyNzYyOTMxOV5BMl5BanBnXkFtZTcwODA1ODQyMQ@@._V1._SX98_SY140_.jpg,Howard Deutch,Macaulay Culkin|Ted Danson|Glenne Headly|Saul Rubinek|Gailard Sartain
461,5.6,1994,http://ia.media-imdb.com/images/M/MV5BMjEwODAzMzM5N15BMl5BanBnXkFtZTcwMDcxNjEyMQ@@._V1._SX87_SY140_.jpg,Rose Troche,V.S. Brodie|Guinevere Turner|T. Wendy McMillan|Leah Melendez|Anastasia Sharp
463,5.5,1993,http://ia.media-imdb.com/images/M/MV5BMjAwMzU4MjY0N15BMl5BanBnXkFtZTcwODk3MTAwMQ@@._V1._SX98_SY140_.jpg,Sidney Lumet,Rebecca De Mornay|Don Johnson|Stephen Lang|Jack Warden|Dana Ivey
464,6.1,1993,http://ia.media-imdb.com/images/M/MV5BODQxMzY3MTY0MF5BMl5BanBnXkFtZTcwNTg2MDgxMQ@@._V1._SX99_SY140_.jpg,John Woo,Chuck Pfarrer|Robert Apisa|Arnold Vosloo|Lance Henriksen|Douglas Rye
465,6.8,1993,http://ia.media-imdb.com/images/M/MV5BMTMyMTMyMTY3Ml5BMl5BanBnXkFtZTcwMTMyMzMzMQ@@._V1._SX93_SY140_.jpg,Oliver Stone,Haing S. Ngor|Bussaro Sanruck|Supak Pititam|Joan Chen|Thuan K. Nguyen
466,6.5,1993,http://ia.media-imdb.com/images/M/MV5BMTQyMDM5MTUyNl5BMl5BanBnXkFtZTcwOTYzOTUyMQ@@._V1._SX98_SY140_.jpg,Jim Abrahams,Charlie Sheen|Lloyd Bridges|Valeria Golino|Richard Crenna|Brenda Bakke
467,5.4,1995,http://ia.media-imdb.com/images/M/MV5BMTQxMzEwMTQxN15BMl5BanBnXkFtZTcwMjI2NjY0MQ@@._V1._SX98_SY140_.jpg,Julianna Lavin,Dana Delany|Kim Cattrall|Cynthia Stevenson|Laila Robins|Lora Zane
468,6.6,1995,http://ia.media-imdb.com/images/M/MV5BMTc3NjQ4Nzc3NF5BMl5BanBnXkFtZTcwNjg1NzUxMQ@@._V1._SX98_SY140_.jpg,Christopher Monger,Hugh Grant|Tara Fitzgerald|Colm Meaney|Ian McNeice|Ian Hart
469,6.9,1993,http://ia.media-imdb.com/images/M/MV5BMTg2NTYxMjE2N15BMl5BanBnXkFtZTcwMDY2MjQyMQ@@._V1._SX100_SY140_.jpg,Bille August,Maria Conchita Alonso|António Assunção|Julie Balloo|Frank Baker|Antonio Banderas
470,3.8,1994,http://ia.media-imdb.com/images/M/MV5BMTExMzk2MTc1NjleQTJeQWpwZ15BbWU3MDM3NDYwMDE@._V1._SX100_SY139_.jpg,Eric Meza,Christopher Reid|Christopher Martin|David Edwards|Angela Means|Tisha Campbell-Martin
